ISSUE;TYPE;STORY TITLE;STORYLINE;EVENT;COVER DATE;RELEASE DATE;WRITER;PENCILER;MAIN CHARACTERS;ANTAGONISTS;SUPPORTING CHARACTERS
Daredevil Vol 5 11;Main Series;Dark Art: Part II;;;2016-11;2016-09-07;Charles Soule;Ron Garney;Daredevil (Matt Murdock);Unnamed street gang  (Death) | Muse (First appearance) (Unnamed);District Attorney Ben Hochberg | Foggy Nelson | Sam Chung
Daredevil Vol 5 12;Main Series;Dark Art: Part III;;;2016-12;2016-10-12;Charles Soule;Ron Garney;Daredevil (Matt Murdock);Muse;New Attilan's Inhumans | New Attilan Security Force | Frank McGee | Numerous unnamed agents | Inhuman Royal Family | Queen Medusa (Medusalith Amaquelin) | Magister Karnak | Unnamed guards | Blindspot (Sam Chung)
Daredevil Vol 5 13;Main Series;Dark Art: Part IV;;;2017-01;2016-11-09;Charles Soule;Ron Garney;Blindspot (Sam Chung);Muse;Daredevil (Matt Murdock)
Daredevil Vol 5 14;Main Series;Dark Art: Part V;;;2017-02;2016-12-14;Charles Soule;Ron Garney;Daredevil (Matt Murdock);Muse;New Attilan Security Force | Frank McGee | Numerous unnamed agents | Blindspot (Sam Chung)
Daredevil Vol 5 15;Main Series;The Seventh Day, Part 1;;Marvel NOW! (2016 Event);2017-03;2017-01-11;Charles Soule;Goran Sudzuka;Mike / Daredevil (Matt Murdock) (Main story and flashback);Carlos (First and only known appearance, dies) | Brothers Grimm (Percy and Barton Grimes) | Crossfire (William Cross) | Blood Spider (Michael Bingham) | Death Shield (Timothy Karlskin) | Jagged Bow (Joe Emberlin) | Lord Deathstrike | Bullseye (Lester) (Main story and recap);Freddy Thick (First appearance) | Catholic Church (Only in flashback) | Father Jordan (First appearance) (Only in flashback)
Daredevil Vol 5 16;Main Series;The Seventh Day, Part 2;;;2017-03;2017-01-25;Charles Soule;Goran Sudzuka;Mike / Daredevil (Matt Murdock) (Main story and flashback);Bullseye (Lester) (Main story and recap);Catholic Church (Main story and flashback) | Father Jordan (Main story and flashback)
Daredevil Vol 5 17;Main Series;Purple, Part 1;;Running with the Devil;2017-04;2017-02-15;Charles Soule;Ron Garney;Matt Murdock (Main story and flashback) (As Daredevil in flashback);Typhoid Mary (Mary Walker) (Only in flashback) | Tombstone's Gang (Only in flashback) | Tombstone (Lonnie Lincoln) (Only in flashback) | Unnamed others  (Only in flashback);Catholic Church | Father Jordan | Kirsten McDuffie (Only in flashback)
Elektra Vol 5 1;Supporting;Always Bet On Red: Part 1;;Running with the Devil;2017-04;2017-02-22;Matt Owens;Juan Cabal;Elektra Natchios (Main story and flashback);Jasper (a casino general manager) (First and only known appearance, dies) | Arcade | Jasper's crew  (First appearance) | Rico (First and only known appearance, dies) | Unnamed others (Only appearance, death) | Screwball;Lauren (First appearance)
Daredevil Vol 5 18;Main Series;Purple, Part 2;;Running with the Devil;2017-05;2017-03-15;Charles Soule;Ron Garney;Matt Murdock (Main story and flashback) (As Daredevil and controlled by Purple Man in flashback only);Purple Man (Zebediah Killgrave) (Only in flashback) | A mob (Controlled by Purple Man);Catholic Church | Father Jordan | Purple Children (Only in flashback) | Shallah  (Only in flashback) | Joe  (Only in flashback) | Kirsten McDuffie (Only in flashback)
Elektra Vol 5 2;Supporting;Always Bet On Red: Part 2;;Running with the Devil;2017-05;2017-03-22;Matt Owens;Juan Cabal;Elektra Natchios;Arcade | Screwball | Arcade's androids (Only appearance, destruction) | Jasper's crew  (Death) | Arcade's customers  (First appearance);Lauren
Daredevil Vol 5 19;Main Series;Purple, Part 3;;Running with the Devil;2017-06;2017-04-19;Charles Soule;Marc Laming;Matt Murdock (Main story and flashback) (As Daredevil and freed from Purple Man's control in flashback only);Purple Man (Zebediah Killgrave) (Only in flashback);Catholic Church | Father Jordan
Elektra Vol 5 3;Supporting;Always Bet On Red: Part 3;;Running with the Devil;2017-06;2017-04-26;Matt Owens;Juan Cabal;Elektra Natchios;Arcade's customers  (Death) | Screwball | Arcade | Unidentified Triad (Only in flashback);Buffalo Ball (Full name first revealed) (Death) | Hikari (Death) | Chip Edendale (Name first revealed) (Death) | Daredevil (Matt Murdock) (Only in flashback)
Daredevil Vol 5 20;Main Series;Purple, Conclusion;;Running with the Devil;2017-07;2017-05-17;Charles Soule;Ron Garney;Matt Murdock (Main story and flashback) (As Daredevil in flashback only);Numerous unnamed criminals  (Only in flashback);Kirsten McDuffie (Only in flashback) | Foggy Nelson (Only in flashback) | Catholic Church | Father Jordan
Elektra Vol 5 4;Supporting;Always Bet On Red: Part 4;;Running with the Devil;2017-07;2017-05-24;Matt Owens;Juan Cabal | Martín Morazzo;Elektra Natchios;Screwball | Arcade;Lauren
Daredevil Vol 5 21;Main Series;Supreme: Part 1;;;2017-08;2017-06-07;Charles Soule;Goran Sudzuka;Daredevil (Matt Murdock) (Main story and flashback);Munition Militia (First appearance) | Ammo | Steeljacket (First appearance) | Black Powder (First appearance) | Tracer (First appearance) | Slug (Simon Slugansky) (First appearance);Luke Cage | District Attorney Ben Hochberg (Main story and flashback) | Echo (Maya Lopez)
Daredevil Vol 5 22;Main Series;Supreme: Part 2;;;2017-08;2017-06-21;Charles Soule;Goran Sudzuka;Daredevil (Matt Murdock);The Clip (Munition Militia) | Slug (Simon Slugansky) | Ammo | Tracer | Black Powder | Steeljacket | Mr. Baden (First appearance);Ms. Porter  (Name first revealed) | Mr. Perez  (First appearance) | Ellen King | District Attorney Ben Hochberg
Elektra Vol 5 5;Supporting;Always Bet On Red: Part 5;;;2017-08;2017-06-28;Matt Owens;Juan Cabal;Elektra (Main story and recap);Arcade (Main story and recap);Lauren (Main story and recap)
Daredevil Vol 5 23;Main Series;Supreme: Part 3;;;2017-09;2017-07-05;Charles Soule;Alec Morgan;Daredevil (Matt Murdock);Kingpin (Wilson Fisk) | Kingpin's Henchmen | Legal (Joins group) | James Wesley | Tombstone (Lonnie Lincoln);Hulk (Jen Walters)
Daredevil Vol 5 24;Main Series;Supreme: Part 4;;;2017-09;2017-07-19;Charles Soule;Alec Morgan;Daredevil (Matt Murdock) (Main story and recap);Kingpin (Wilson Fisk) | Kingpin's Henchmen | Legal | James Wesley | Tombstone's Gang | Tombstone (Lonnie Lincoln) | Unnamed others;Foggy Nelson
Daredevil Vol 5 25;Main Series;Supreme: Conclusion;;;2017-10;2017-08-23;Charles Soule;Alec Morgan;Daredevil (Matt Murdock);Kingpin's Henchmen | Legal (Main story and recap) | James Wesley | Kingpin (Wilson Fisk);Foggy Nelson
Daredevil Vol 5 26;Main Series;Land of the Blind: Part 1 of 3;;;2017-11;2017-09-06;Charles Soule;Ron Garney;Daredevil (Matt Murdock);The Hand | The Beast (Possessing Onehand's corpse) | Blindspot (Sam Chung) | Numerous unnamed ninja;Hannah Chung | Foggy Nelson
Daredevil Vol 5 27;Main Series;Land of the Blind: Part 2 of 3;;;2017-12;2017-10-11;Charles Soule;Ron Garney;Daredevil (Matt Murdock) (Main story and recap);The Hand (Main story and flashback) | Blindspot (Sam Chung) (Main story and flashback) | Lu Wei (Main story and flashback) (Joins and leaves Church of the Sheltering Hands in recap) | The Beast (Main story and flashback) | Numerous unnamed ninja  (Main story and flashback);
Daredevil Vol 5 28;Main Series;Land of the Blind: Part 3 of 3;;;2017-12;2017-10-25;Charles Soule;Ron Garney;Daredevil (Matt Murdock);The Hand | The Beast | Tongue of the Beast (First appearance) | The Fist (Possessing Onehand's corpse) | Numerous unnamed ninja;Blindspot (Sam Chung) (Main story and recap) (Leaves The Hand) | Lu Wei (Leaves The Hand) (Death) | Foggy Nelson
Daredevil Vol 1 595;Main Series;;;Marvel Legacy;2018-01;2017-11-08;Charles Soule;Stefano Landini;Daredevil (Matt Murdock);Mayor Wilson Fisk (Main story and recap) | NYPD | Hammerhead (Joseph);Foggy Nelson | District Attorney Ben Hochberg | Ellen King
Daredevil Vol 1 596;Main Series;;;Marvel Legacy;2018-02;2017-12-13;Charles Soule;Stefano Landini;Daredevil (Matt Murdock);NYPD | PX Unit (First appearance) | Numerous unnamed officers | Mayor Wilson Fisk;Daredevil (Sam Chung) (Impersonates Daredevil) | Ellen King
Daredevil Vol 1 597;Main Series;;;Marvel Legacy;2018-03;2018-01-10;Charles Soule;Stefano Landini;Daredevil (Deputy Mayor Matt Murdock);Mayor Wilson Fisk | James Wesley | Unnamed robbers  (First and only known appearance) | Unnamed bodega owner  (First and only known appearance) | NYPD | Muse (Behind the scenes in main story and appears in recap);Steve (First appearance) | Foggy Nelson | New Attilan Security Force | Frank McGee | Inhuman Royal Guards | Blindspot (Sam Chung)
Daredevil Vol 1 598;Main Series;;;Marvel Legacy;2018-04;2018-02-07;Charles Soule;Ron Garney;Daredevil (Deputy Mayor Matt Murdock) (Main story and flashback);Mayor Wilson Fisk | Mayoral Chief of Staff Wesley (First appearance) (Main story and flashback) | Hammerhead (Joseph) | Black Cat (Felicia Hardy) | The Owl (Leland Owlsley) | Diamondback (Willis Stryker) | Muse;Steve
Daredevil Vol 1 599;Main Series;;;Marvel Legacy;2018-04;2018-02-21;Charles Soule;Ron Garney;Daredevil (Deputy Mayor Matt Murdock) (Main story and recap);Mayor Wilson Fisk (Main story and flashback) | Muse;Blindspot (Sam Chung)
Daredevil Vol 1 600;Main Series;;;Marvel Legacy;2018-05;2018-03-28;Charles Soule;Ron Garney;Daredevil (Deputy Mayor Matt Murdock) (Main story and flashback);Muse (Death) | Diamondback (Willis Stryker) | Black Cat's Gang | Adams | Black Cat (Felicia Hardy) | Hammerhead (Joseph) | The Owl (Leland Owlsley) | The Hand | Beast of the Hand | Numerous unnamed ninja | Diamondback's henchmen | NYPD | PX Unit | Commissioner Karnik (First appearance) | Numerous unnamed officers | Mayor Wilson Fisk | Mayoral Chief of Staff Wesley;Echo (Maya Lopez) (Main story and flashback) | Defenders (Main story and flashback) | Jessica Jones (Main story and flashback) | Iron Fist (Daniel Rand) (Main story and flashback) | Luke Cage (Main story and flashback) | Misty Knight (Main story and flashback) | Spider-Man (Peter Parker) (Main story and flashback) | Moon Knight (Marc Spector) (Main story and flashback) | Blindspot (Sam Chung)
Daredevil Vol 1 601;Main Series;;;;2018-06;2018-04-18;Charles Soule;Mike Henderson;Daredevil (Mayor Matt Murdock) (Main story and flashback);The Hand | Beast of the Hand | Numerous unnamed ninja | Mayoral Chief of Staff Wesley Welch (Name first revealed);NYPD (Main story and flashback) | Commissioner Karnik | Numerous unnamed officers  (Voices in main story and corpses in flashback) | Steve Cornish | Moon Knight (Marc Spector) | Defenders | Iron Fist (Daniel Rand) | Luke Cage | Jessica Jones | Echo (Maya Lopez) | Misty Knight | Spider-Man (Peter Parker)
Daredevil Vol 1 602;Main Series;;;;2018-07;2018-05-16;Charles Soule;Mike Henderson;Daredevil (Mayor Matt Murdock);The Hand;Mayoral Chief of Staff Foggy Nelson | NYPD | Commissioner Karnik | Officer Cunningham  (First appearance) | Numerous unnamed others | Steve Cornish | Blindspot (Sam Chung) (Main story and recap)
Daredevil Vol 1 603;Main Series;;;;2018-07;2018-05-30;Charles Soule;Mike Henderson;Daredevil (Mayor Matt Murdock);The Hand | Beast of the Hand | Numerous unnamed ninja;Elektra Natchios | Mayoral Chief of Staff Foggy Nelson | Black Cat (Felicia Hardy) | Diamondback (Willis Stryker) | The Owl (Leland Owlsley) | Hammerhead (Joseph) | Blindspot (Sam Chung) | Steve Cornish | Ordo Draconum | Father Jordan
Daredevil Vol 1 604;Main Series;;;;2018-08;2018-06-20;Charles Soule;Mike Henderson;Daredevil (Mayor Matt Murdock);The Hand | Beast of the Hand | Numerous unnamed ninja;Mayoral Chief of Staff Foggy Nelson | Ordo Draconum (Main story and flashback) (Origin revealed) | Father Jordan | Szelik (First appearance) (Unnamed) | Numerous unnamed others  (Main story and flashback) | NYPD | Commissioner Karnik | Unnamed officers | Steve Cornish | Blindspot (Sam Chung)
Daredevil Vol 1 605;Main Series;;;;2018-09;2018-07-11;Charles Soule;Mike Henderson;Daredevil (Mayor Matt Murdock);Mayor Wilson Fisk | The Hand | Beast of the Hand | Numerous unnamed ninja | Mayoral Chief of Staff Wesley Welch;Steve Cornish | NYPD | Commissioner Nalini Karnik (Full name first revealed) | Numerous unnamed officers | Mayoral Chief of Staff Foggy Nelson | Ordo Draconum | Father Jordan | Szelik (Name first revealed) | Numerous unnamed others | Blindspot (Sam Chung) | Moon Knight (Marc Spector) | Spider-Man (Peter Parker) | Elektra Natchios | Defenders | Luke Cage | Jessica Jones
Daredevil Vol 1 606;Main Series;;;;2018-10;2018-08-08;Charles Soule;Phil Noto;Daredevil (Matt Murdock) (Main story and flashback);Maggia | Hammerhead (Joseph) | Numerous unnamed mafiosos;Frank McGee (Only in flashback) | Cypher (Doug Ramsey) (Only in flashback) | Reader (Only in flashback) | Forey (Only in flashback)
Daredevil Vol 1 607;Main Series;;;;2018-10;2018-08-22;Charles Soule;Phil Noto;Daredevil (Matt Murdock) (Main story and as Mike Murdock in recap);Mike Murdock (Origin revealed) | Trapster (Pete Petruski) | White Rabbit (Lorina Dodson) | Overdrive | Speed Demon (Jim Sanders);Sterilon | Frank McGee | Reader (Main story and flashback) | Forey
Daredevil Annual Vol 5 1;Special;;;;2018-10;2018-08-29;Erica Schultz;Marcio Takara;NYPD | Detective Carmen Torres (First appearance) | Detective Misty Knight | Numerous unnamed officers;"Bullseye (Lester) (Only in flashback) | Frankie ""Fear"" Paura (First appearance) | Nicky Scarpe (First appearance)";Daredevil (Mayor Matt Murdock) (Main story and flashback) | Turk Barret
Daredevil Vol 1 608;Main Series;;;;2018-11;2018-09-12;Charles Soule;Phil Noto;Daredevil (Matt Murdock);Mike Murdock | Bushwacker (Carl Burbank) | Mayor Wilson Fisk | The Hood (Parker Robbins);Foggy Nelson | Reader | Forey | Frank McGee
Daredevil Vol 1 609;Main Series;The Death of Daredevil Part 1: Thanatophobia;;;2018-12;2018-10-17;Charles Soule;Phil Noto;Daredevil (Matt Murdock) (Main story and flashback) | Daredevil (Matt Murdock) (First appearance);The Vigil (First appearance, unnamed);Elektra Natchios (First appearance) | Stick (Dream) | Foggy Nelson (Dream) | Reader (Dream) | Frank McGee (Dream) | Cypher (Doug Ramsey) (Dream)
Daredevil Vol 1 610;Main Series;The Death of Daredevil Part 2: Pistanthrophobia;;;2018-12;2018-10-31;Charles Soule;Phil Noto;Daredevil (Matt Murdock);Kingpin's Henchmen | James Wesley (First full appearance) (Death) | The Vigil  (Name first revealed);Elektra Natchios (Last appearance) | Forey (First appearance) | Reader | Frank McGee | Cypher (Doug Ramsey)
Daredevil Vol 1 611;Main Series;The Death of Daredevil Part 3: Phobophobia;;;2019-01;2018-11-14;Charles Soule;Phil Noto;Daredevil (Matt Murdock);Stilt-Men (First and only known appearance) | Stilt-Man (Wilbur Day) (First and only known appearance) | unnamed members  (First appearance) | Electro (Max Dillon) (First and only known appearance) | Typhoid Mary (Mary Walker) (First full appearance) | Gladiator (Melvin Potter) (First and only known appearance) | Tenfingers (First and only known appearance) | Klaw (Ulysses Klaw) (First and only known appearance) | Ikari (First and only known appearance) | Bullseye (Lester) (First full appearance) (Death);Mike Murdock (First appearance)
Daredevil Vol 1 612;Main Series;The Death of Daredevil Conclusion: Apeirophobia;;;2019-01;2018-11-28;Charles Soule;Phil Noto;Daredevil (Matt Murdock) (Death and resuscitation) | Daredevil (Matt Murdock) (Last appearance) (Dream);;Karen Page (Deceased)
Man Without Fear Vol 1 1;Special;;;;2019-03;2019-01-02;Jed Mac | Kay;Danilo Beyruth;Foggy Nelson;;Matt Murdock (Comatose in main story and appears as Daredevil in dream)
Man Without Fear Vol 1 2;Special;;;;2019-03;2019-01-09;Jed Mac | Kay;Stefano Landini;Matt Murdock (Main story and as Daredevil in dream);;Kirsten McDuffie | Sam Chung | Foggy Nelson
Man Without Fear Vol 1 3;Special;;;;2019-03;2019-01-16;Jed Mac | Kay;Iban Coello;Matt Murdock (Main story and as Daredevil in flashback);Foolkiller (First appearance);Defenders (Main story and flashback) | Iron Fist (Danny Rand) (Main story and flashback) | Jessica Jones (Main story and flashback) | Luke Cage (Main story and flashback) | Ben Urich (Only in flashback)
Man Without Fear Vol 1 4;Special;;;;2019-03;2019-01-23;Jed Mac | Kay;Paolo Villanelli;Matt Murdock (Main story and as Daredevil in flashback);Mayor Wilson Fisk (Main story and flashback) | Kingpin's Henchmen (Only in flashback);
Man Without Fear Vol 1 5;Special;;;;2019-03;2019-01-30;Jed Mac | Kay;Danilo Beyruth;Matt Murdock (Main story and as Daredevil in recap);Mayor Wilson Fisk (Main story and recap);Foggy Nelson
Daredevil Vol 6 1;Main Series;Know Fear: Part 1;;;2019-04;2019-02-06;Chip Zdarsky;Marco Checchetto;Daredevil (Matt Murdock) (Main story and flashback);Pistol Pat Albano (First appearance) | NYPD | Detective Edward Taylor (First appearance) | Detective Tina Deacon (First appearance) | Detective Cole North (First appearance) | Numerous unnamed officers | Unnamed robber  (First appearance) | Leo Carraro (First and only known appearance, dies) | Dan (robber) (First appearance) | Mayor Wilson Fisk | Mayoral Chief of Staff Wesley Welch;Unnamed woman  (First and only known appearance) | Catholic Church (Only in flashback) | Father Cathal (First appearance) (Only in flashback) | Battlin' Jack Murdock (Only in flashback)
Daredevil Vol 6 2;Main Series;Know Fear: Part 2;;;2019-04;2019-02-27;Chip Zdarsky;Marco Checchetto;Daredevil (Matt Murdock);NYPD | Detective Cole North | Detective Fred Higgins (First appearance) | Mayor Wilson Fisk | Mayoral Chief of Staff Wesley Welch;"Foggy Nelson | Catholic Church | 🢐 ""Sister Elizabeth"" 🢒 (First appearance as Sister Elizabeth)"
Daredevil Vol 6 3;Main Series;Know Fear: Part 3;;;2019-05;2019-03-27;Chip Zdarsky;Marco Checchetto;Daredevil (Matt Murdock);Mayor Wilson Fisk | Mayoral Chief of Staff Wesley Welch | NYPD | Detective Cole North | Detective Fred Higgins | Officer Bielski  (First appearance) | Sergeant Thompson  (First appearance) | Numerous unnamed officers;Punisher (Frank Castle)
Daredevil Vol 6 4;Main Series;Know Fear: Part 4;;;2019-06;2019-04-17;Chip Zdarsky;Marco Checchetto;Daredevil (Matt Murdock);Punisher (Frank Castle);
Daredevil Vol 6 5;Main Series;Know Fear: Part 5;;;2019-07;2019-05-15;Chip Zdarsky;Marco Checchetto;Daredevil (Matt Murdock) (Main story and flashback);The Owl's henchmen | The Owl (Leland Owlsley) | Krush (First appearance) | Numerous unnamed others;Defenders | Jessica Jones | Iron Fist (Danny Rand) | Luke Cage | Catholic Church (Only in flashback) | Father Cathal (Only in flashback) | Spider-Man (Peter Parker)
Daredevil Vol 6 6;Main Series;No Devils, Only God: Part 1;;;2019-07;2019-05-29;Chip Zdarsky;Lalit Kumar Sharma;Matt Murdock (Main story and as Daredevil in recap);NYPD | Detective Elias  (First and only known appearance, dies) | Detective Henry  (First and only known appearance, dies) | Martinez  (First and only known appearance, dies) | Bolton  (First and only known appearance, dies) | Numerous unnamed officers | Mayor Wilson Fisk (Main story and recap) | Mayoral Chief of Staff Wesley Welch | The Owl's henchmen | James Wastrel (First appearance) (Unnamed) | Luca Maron (First appearance) (Unnamed) | One unidentified other  (First appearance);Mindy Libris (First appearance) | NYDOC | Tamara (First appearance)
